alpha,f,f_plot,RMSD_plot,x1,x2,x3
0.18107769423558898,15.245613344453195,15.245613344453195,0.19522815719340536,0.09610398327793664,0.09132249169327586,0.2709699526262339
0.18170426065162906,15.427870045167476,15.427870045167476,0.19639163707479676,0.09612510432734125,0.09132706778910034,0.27159614623393713
0.18233082706766918,15.611240714046271,15.611240714046271,0.19755531322927175,0.09614622537674589,0.09133164388492482,0.27222233984164035
0.18295739348370926,15.79572403931157,15.79572403931157,0.19871917395731828,0.0961673464261505,0.0913362199807493,0.27284853344934357
0.18358395989974938,15.981318719680687,15.981318719680687,0.199883207897016,0.09618846747555514,0.09134079607657379,0.27347472705704684
0.18421052631578946,16.168023464484005,16.168023464484005,0.20104740401509794,0.09620958852495975,0.09134537217239827,0.27410092066475006
0.18483709273182958,16.35583699352821,16.35583699352821,0.20221175159673715,0.09623070957436439,0.09134994826822275,0.27472711427245333
0.18546365914786966,16.544758036637962,16.544758036637962,0.20337624023369816,0.096251830623769,0.09135452436404724,0.27535330788015655
0.18609022556390978,16.734785333840822,16.734785333840822,0.20454085981681522,0.09627295167317364,0.09135910045987172,0.27597950148785977
0.18671679197994986,16.925917636684513,16.925917636684513,0.20570560053559864,0.09629407272257826,0.0913636765556962,0.276605695095563
0.18734335839598998,17.118153708464348,17.118153708464348,0.2068704528712616,0.09631519377198289,0.0913682526515207,0.2772318887032662
0.18796992481203006,17.31149232079829,17.31149232079829,0.2080354075680285,0.0963363148213875,0.09137282874734518,0.2778580823109694
0.18859649122807018,17.505932250146113,17.505932250146113,0.20920045560506145,0.09635743587079214,0.09137740484316965,0.2784842759186727
0.18922305764411027,17.70147228206804,17.70147228206804,0.2103655882153022,0.09637855692019676,0.09138198093899415,0.2791104695263759
0.18984962406015038,17.898111219513194,17.898111219513194,0.21153079692749938,0.09639967796960139,0.09138655703481863,0.2797366631340792
